Trip Start Timestamp,Pickup Community Area,Dropoff Community Area,Trip Total
4/7/2016 0:15,28,8,10.5
4/7/2016 0:15,25,25,4.05
4/7/2016 0:15,7,7,15
4/7/2016 0:15,56,14,50.5
4/7/2016 0:15,77,1,6.75
4/7/2016 0:15,32,32,6.25
4/7/2016 0:15,28,32,14.75
4/7/2016 0:15,32,4,32.5
4/7/2016 0:15,24,6,13.5
4/7/2016 0:15,24,22,10.25
4/7/2016 0:15,32,8,10.75
4/7/2016 0:15,28,28,11
4/7/2016 0:15,32,24,15
4/7/2016 0:15,8,13,21.75
4/7/2016 0:15,32,6,22.2
4/7/2016 0:15,32,32,4.5
4/7/2016 0:15,56,32,38.25
4/7/2016 0:15,6,24,21
4/7/2016 0:15,32,7,14.35
4/7/2016 0:15,6,5,7.75
4/7/2016 0:15,8,32,5.25
4/7/2016 0:15,32,8,7.25
4/7/2016 0:15,28,6,24
4/7/2016 0:15,28,8,12.5
4/7/2016 0:15,28,8,8.5
4/7/2016 0:15,28,28,6.25
4/7/2016 0:15,28,33,15
4/7/2016 0:15,8,8,6
4/7/2016 0:15,6,6,9.75
4/7/2016 0:15,32,8,7.25
4/7/2016 0:15,8,8,5.25
4/7/2016 0:15,28,8,9.25
4/7/2016 0:15,28,32,11.25
4/7/2016 0:15,32,32,6.75
4/7/2016 0:15,7,24,15.9
4/7/2016 0:15,28,32,8
4/7/2016 0:15,32,8,6.75
4/7/2016 0:15,32,28,6.75
4/7/2016 0:15,7,16,14.25
4/7/2016 0:15,8,8,16.55
4/7/2016 0:15,8,24,13.25
4/7/2016 0:15,22,23,10.5
4/7/2016 0:15,28,8,10.25
4/7/2016 0:15,6,77,11
4/7/2016 0:15,6,24,11
4/7/2016 0:15,8,32,6.25
4/7/2016 0:15,32,6,19.45
4/7/2016 0:15,8,76,35
4/7/2016 0:15,28,31,9
4/7/2016 0:15,32,8,10.25
4/7/2016 0:15,8,41,34.3
4/7/2016 0:15,28,49,40.5
4/7/2016 0:15,8,32,9.25
4/7/2016 0:15,28,7,10.25
4/7/2016 0:15,56,8,46.5
4/7/2016 0:15,28,24,4.75
4/7/2016 0:15,28,28,6.25
4/7/2016 0:15,32,8,8.25
4/7/2016 0:15,8,8,3.25
4/7/2016 0:15,32,7,13.25
4/7/2016 0:15,32,3,33.15
4/7/2016 0:15,28,8,8.5
4/7/2016 0:15,24,8,7.75
4/7/2016 0:15,32,6,21.75
4/7/2016 0:15,6,6,6
4/7/2016 0:15,14,8,30.2
4/7/2016 0:15,7,32,17.4
4/7/2016 0:15,32,24,12.25
4/7/2016 0:15,24,28,3.5
4/7/2016 0:15,8,8,6.25
4/7/2016 0:15,28,7,15
4/7/2016 0:15,32,32,4.5
4/7/2016 0:15,32,28,8.75
4/7/2016 0:15,32,6,22.8
4/7/2016 0:15,32,7,12.3
4/7/2016 0:15,28,31,13
4/7/2016 0:15,32,28,7.5
4/7/2016 0:15,28,8,14.75
4/7/2016 0:15,76,32,48.75
4/7/2016 0:15,32,8,8.25
4/7/2016 0:15,8,32,6.25
4/7/2016 0:15,8,8,8.25
4/7/2016 0:15,8,8,5.5
4/7/2016 0:15,32,16,23.5
4/7/2016 0:15,28,22,10.5
4/7/2016 0:15,6,3,9.75
4/7/2016 0:15,8,28,11.5
4/7/2016 0:15,8,8,6.75
4/7/2016 0:15,6,21,15.3
4/7/2016 0:15,7,24,10
4/7/2016 0:15,8,6,14.5
4/7/2016 0:15,28,8,13.75
4/7/2016 0:15,8,24,7.75
4/7/2016 0:15,7,24,13
4/7/2016 0:15,76,8,60
4/7/2016 0:15,8,3,17
4/7/2016 0:15,32,32,8.75
4/7/2016 0:15,56,8,41.75
4/7/2016 0:15,32,14,28.55
4/7/2016 0:15,8,28,8.5
4/7/2016 0:15,76,8,55.8
4/7/2016 0:15,32,22,18.2
4/7/2016 0:15,32,11,29.25
4/7/2016 0:15,56,42,25.75
4/7/2016 0:15,28,6,21
4/7/2016 0:15,24,32,14.5
4/7/2016 0:15,28,28,35
4/7/2016 0:15,28,8,10
4/7/2016 0:15,8,28,11.75
4/7/2016 0:15,32,32,7.75
4/7/2016 0:15,28,24,9
4/7/2016 0:15,24,4,15.75
4/7/2016 0:15,8,32,8.25
4/7/2016 0:15,32,8,7.5
4/7/2016 0:15,24,6,10.75
4/7/2016 0:15,8,28,7.25
4/7/2016 0:15,32,32,8
4/7/2016 0:15,8,24,12
4/7/2016 0:15,32,32,3.25
4/7/2016 0:15,32,28,7.25
4/7/2016 0:15,24,6,14.75
4/7/2016 0:15,8,8,8.25
4/7/2016 0:15,8,24,10.75
4/7/2016 0:15,24,24,4.5
4/7/2016 0:15,32,33,9.75
4/7/2016 0:15,33,32,6.5
4/7/2016 0:15,6,1,15.25
4/7/2016 0:15,8,32,7.5
4/7/2016 0:15,32,8,10.5
4/7/2016 0:15,3,3,7.5
4/7/2016 0:15,8,8,10
4/7/2016 0:15,8,22,16.8
4/7/2016 0:15,28,32,15.5
4/7/2016 0:15,8,16,19.25
4/7/2016 0:15,32,8,10
4/7/2016 0:15,28,28,9
4/7/2016 0:15,8,28,5.5
4/7/2016 0:15,8,8,9.25
4/7/2016 0:15,28,8,6.75
4/7/2016 0:15,7,32,12.75
4/7/2016 0:15,28,8,12.75
4/7/2016 0:15,28,28,7.25
4/7/2016 0:15,6,4,16.55
4/7/2016 0:15,76,8,48.5
4/7/2016 0:15,8,77,22.8
4/7/2016 0:15,32,3,18.5
4/7/2016 0:15,6,16,12.5
4/7/2016 0:15,32,28,6.5
4/7/2016 0:15,24,24,7.25
4/7/2016 0:15,8,32,6.77
4/7/2016 0:15,7,7,5.5
4/7/2016 0:15,8,28,9.71
4/7/2016 0:15,8,24,12.3
4/7/2016 0:15,8,6,16
4/7/2016 0:15,56,6,49.8
4/7/2016 0:15,28,32,5.5
4/7/2016 0:15,6,6,6.25
4/7/2016 0:15,28,28,8.5
4/7/2016 0:15,8,6,21.3
4/7/2016 0:15,8,8,5.5
4/7/2016 0:15,32,7,9.75
4/7/2016 0:15,7,24,11
4/7/2016 0:15,8,8,9
4/7/2016 0:15,8,6,17.7
4/7/2016 0:15,56,32,40.5
4/7/2016 0:15,32,8,6.25
4/7/2016 0:15,28,8,9.75
4/7/2016 0:15,28,33,16.25
4/7/2016 0:15,32,24,13.5
4/7/2016 0:15,76,24,50.1
4/7/2016 0:15,32,28,4.5
4/7/2016 0:15,1,1,6.25
4/7/2016 0:15,32,7,15.3
4/7/2016 0:15,76,8,48.75
4/7/2016 0:15,6,6,7.5
4/7/2016 0:15,28,3,24.6
4/7/2016 0:15,8,5,24.9
4/7/2016 0:15,28,22,8.75
4/7/2016 0:15,32,8,9.5
4/7/2016 0:15,24,28,12.5
4/7/2016 0:15,8,7,9.5
4/7/2016 0:15,32,8,11.25
4/7/2016 0:15,24,23,6.25
4/7/2016 0:15,8,28,10.75
4/7/2016 0:15,32,3,21
4/7/2016 0:15,6,6,11
4/7/2016 0:15,28,8,10.25
4/7/2016 0:15,32,28,7
4/7/2016 0:15,7,8,11.75
4/7/2016 0:15,32,32,7.75
4/7/2016 0:15,32,8,10.75
4/7/2016 0:15,32,8,6
4/7/2016 0:15,32,22,19.05
4/7/2016 0:15,7,8,12.5
4/7/2016 0:15,24,77,30
4/7/2016 0:15,8,3,21.25
4/7/2016 0:15,8,7,8.75
4/7/2016 0:15,32,8,10
4/7/2016 0:15,56,32,40.5
4/7/2016 0:15,28,32,13.25
4/7/2016 0:15,32,28,9.5
4/7/2016 0:15,28,77,29.7
4/7/2016 0:15,28,8,16.75
4/7/2016 0:15,8,32,6.75
4/7/2016 0:15,28,32,15.9
4/7/2016 0:15,3,3,7.5
4/7/2016 0:15,8,24,15.6
4/7/2016 0:15,6,7,7
4/7/2016 0:15,8,8,8
4/7/2016 0:15,8,32,8
4/7/2016 0:15,28,41,23.25
4/7/2016 0:15,32,34,18.5
4/7/2016 0:15,28,32,11.75
4/7/2016 0:15,8,8,7.25
4/7/2016 0:15,32,10,30.75
4/7/2016 0:15,56,22,53.1
4/7/2016 0:15,7,8,10.25
4/7/2016 0:15,8,16,26.4
4/7/2016 0:15,8,6,12.5
4/7/2016 0:15,1,1,12.5
4/7/2016 0:15,32,28,6.5
4/7/2016 0:15,32,32,6.25
4/7/2016 0:15,8,32,6.5
4/7/2016 0:15,8,28,7
4/7/2016 0:15,8,8,8.5
4/7/2016 0:15,6,3,9.75
4/7/2016 0:15,8,32,9.25
4/7/2016 0:15,32,5,19.75
4/7/2016 0:15,76,32,60.6
4/7/2016 0:15,8,8,8.25
4/7/2016 0:15,32,8,9.5
4/7/2016 0:15,28,8,7.5
4/7/2016 0:15,32,8,9.5
4/7/2016 0:15,32,7,14.35
4/7/2016 0:15,28,32,19.5
4/7/2016 0:15,8,8,5.5
4/7/2016 0:15,76,32,49.5
4/7/2016 0:15,8,8,5.5
4/7/2016 0:15,8,32,6.75
4/7/2016 0:15,32,8,4.25
4/7/2016 0:15,28,8,12.5
4/7/2016 0:15,8,6,16.8
4/7/2016 0:15,6,3,9.25
4/7/2016 0:15,6,7,15
4/7/2016 0:15,16,14,8.5
4/7/2016 0:15,3,7,16.75
4/7/2016 0:15,28,8,7.75
4/7/2016 0:15,7,7,6.5
4/7/2016 0:15,8,41,33.13
4/7/2016 0:15,8,21,15.5
4/7/2016 0:15,22,8,20
4/7/2016 0:15,21,15,11.5
4/7/2016 0:15,8,8,5
4/7/2016 0:15,76,21,40.2
4/7/2016 0:15,76,42,77.34
4/7/2016 0:15,76,24,45.3
4/7/2016 0:15,28,8,8.5
4/7/2016 0:15,8,32,12.25
4/7/2016 0:15,6,6,8.5
4/7/2016 0:15,8,14,25.5
4/7/2016 0:15,8,6,10.75
4/7/2016 0:15,32,28,9.75
4/7/2016 0:15,7,22,8.25
4/7/2016 0:15,8,14,24
4/7/2016 0:15,8,22,31.05
4/7/2016 0:15,16,14,8.5
4/7/2016 0:15,8,7,14.38
4/7/2016 0:15,8,7,10.5
4/7/2016 0:15,8,7,14.69
4/7/2016 0:15,8,7,11
4/7/2016 0:15,8,32,4.75
4/7/2016 0:15,28,32,11
4/7/2016 0:15,16,4,9.5
4/7/2016 0:15,32,5,21
4/7/2016 0:15,8,28,8
4/7/2016 0:15,8,28,9.5
4/7/2016 0:15,7,7,5.75
4/7/2016 0:15,8,32,8
4/7/2016 0:15,7,6,14
4/7/2016 0:15,32,24,12.75
4/7/2016 0:15,28,28,5.25
4/7/2016 0:15,76,16,37.81
4/7/2016 0:15,3,3,6
4/7/2016 0:15,8,8,8.25
4/7/2016 0:15,32,8,6.25
4/7/2016 0:15,8,8,5
4/7/2016 0:15,8,32,7
4/7/2016 0:15,32,16,22.25
4/7/2016 0:15,32,24,17
4/7/2016 0:15,28,24,14.1
4/7/2016 0:15,76,4,40.54
4/7/2016 0:15,8,6,15.25
4/7/2016 0:15,8,28,16.25
4/7/2016 0:15,32,23,16.75
4/7/2016 0:15,32,6,18.69
4/7/2016 0:15,24,24,5.5
4/7/2016 0:15,24,6,13.75
4/7/2016 0:15,28,8,13.75
4/7/2016 0:15,3,33,21.25
4/7/2016 0:15,28,8,10.75
4/7/2016 0:15,76,6,54.05
4/7/2016 0:15,32,8,7.5
4/7/2016 0:15,28,24,7.25
4/7/2016 0:15,8,28,10.5
4/7/2016 0:15,28,24,11
4/7/2016 0:15,28,8,8
4/7/2016 0:15,28,32,11.75
4/7/2016 0:15,28,32,7
4/7/2016 0:15,28,8,12.25
4/7/2016 0:15,8,32,9
4/7/2016 0:15,8,8,10.25
4/7/2016 0:15,8,77,21.5
4/7/2016 0:15,6,6,6.75
4/7/2016 0:15,8,7,7
4/7/2016 0:15,8,8,10.75
4/7/2016 0:15,77,6,13.75
4/7/2016 0:15,24,6,15
4/7/2016 0:15,28,28,9.5
4/7/2016 0:15,8,6,13.5
4/7/2016 0:15,7,28,10.5
4/7/2016 0:15,77,6,9
4/7/2016 0:15,8,4,20.5
4/7/2016 0:15,24,24,8.75
4/7/2016 0:15,28,32,8
4/7/2016 0:15,28,33,15.5
4/7/2016 0:15,32,28,5.25
4/7/2016 0:15,8,33,8.75
4/7/2016 0:15,24,7,9.25
4/7/2016 0:15,24,24,7.75
4/7/2016 0:15,16,76,34
4/7/2016 0:15,32,8,5.75
4/7/2016 0:15,8,7,8.5
4/7/2016 0:15,7,5,13.95
4/7/2016 0:15,28,8,18.85
4/7/2016 0:15,32,28,15.9
4/7/2016 0:15,6,7,9
4/7/2016 0:15,8,32,8
4/7/2016 0:15,5,24,16.8
4/7/2016 0:15,8,8,16.25
4/7/2016 0:15,8,7,13.5
4/7/2016 0:15,6,7,8.5
4/7/2016 0:15,28,32,11.5
4/7/2016 0:15,8,5,13.5
4/7/2016 0:15,8,32,8
4/7/2016 0:15,32,32,6
4/7/2016 0:15,32,32,5.25
4/7/2016 0:15,28,8,8.5
4/7/2016 0:15,6,6,4.25
4/7/2016 0:15,24,16,12.75
4/7/2016 0:15,32,32,12
4/7/2016 0:15,8,4,20.5
4/7/2016 0:15,28,41,30.5
4/7/2016 0:15,28,32,12.25
4/7/2016 0:15,8,32,7
4/7/2016 0:15,28,28,8.25
4/7/2016 0:15,8,8,7.25
4/7/2016 0:15,32,8,7.5
4/7/2016 0:15,28,8,15.25
4/7/2016 0:15,8,8,3.25
4/7/2016 0:15,28,22,16.55
4/7/2016 0:15,32,8,7.5
4/7/2016 0:15,77,3,7.5
4/7/2016 0:15,28,24,14.25
4/7/2016 0:15,8,28,10.75
4/7/2016 0:15,77,3,6.75
4/7/2016 0:15,28,7,14.25
4/7/2016 0:15,32,6,23.7
4/7/2016 0:15,32,8,7.5
4/7/2016 0:15,6,7,10.75
4/7/2016 0:15,32,8,8.25
4/7/2016 0:15,28,8,14
4/7/2016 0:15,28,41,26.5
4/7/2016 0:15,24,6,14
4/7/2016 0:15,32,6,15.9
4/7/2016 0:15,8,3,17.5
4/7/2016 0:15,28,24,9.75
4/7/2016 0:15,32,8,10
4/7/2016 0:15,32,8,6
4/7/2016 0:15,7,21,11
4/7/2016 0:15,32,28,7.5
4/7/2016 0:15,32,32,5.75
4/7/2016 0:15,8,28,9.05
4/7/2016 0:15,76,14,42.8
4/7/2016 0:15,7,6,14.35
4/7/2016 0:15,8,8,5.25
4/7/2016 0:15,8,24,14.1
4/7/2016 0:15,7,6,9.75
4/7/2016 0:15,8,22,12.5
4/7/2016 0:15,8,8,10.75
4/7/2016 0:15,76,32,58.5
4/7/2016 0:30,8,6,18.5
4/7/2016 0:30,24,24,11
4/7/2016 0:30,32,8,8.25
4/7/2016 0:30,77,1,6.5
4/7/2016 0:30,32,8,12
4/7/2016 0:30,7,6,9
4/7/2016 0:30,56,28,37.38
4/7/2016 0:30,8,8,7.5
4/7/2016 0:30,76,3,45.9
4/7/2016 0:30,8,8,9
4/7/2016 0:30,24,7,9.25
4/7/2016 0:30,8,4,25
4/7/2016 0:30,8,6,40.8
4/7/2016 0:30,7,5,15.75
4/7/2016 0:30,8,6,16.2
4/7/2016 0:30,24,21,11.5
4/7/2016 0:30,4,3,9
4/7/2016 0:30,8,6,16.2
4/7/2016 0:30,15,22,14
4/7/2016 0:30,32,32,23.75
4/7/2016 0:30,56,33,34.2
4/7/2016 0:30,56,60,35.7
4/7/2016 0:30,8,32,7
4/7/2016 0:30,8,28,8.25
4/7/2016 0:30,22,22,6.5
4/7/2016 0:30,8,8,9
4/7/2016 0:30,77,77,3.25
4/7/2016 0:30,23,23,4.5
4/7/2016 0:30,32,32,6.5
4/7/2016 0:30,32,60,11.75
4/7/2016 0:30,8,5,21.56
4/7/2016 0:30,32,31,13.5
4/7/2016 0:30,24,25,17.5
4/7/2016 0:30,7,30,26.1
4/7/2016 0:30,41,41,7
4/7/2016 0:30,6,6,3.25
4/7/2016 0:30,8,21,16.75
4/7/2016 0:30,28,8,11
4/7/2016 0:30,6,77,12
4/7/2016 0:30,56,74,27
4/7/2016 0:30,8,24,9.25
4/7/2016 0:30,22,24,8.5
4/7/2016 0:30,14,31,29
4/7/2016 0:30,77,8,17.25
4/7/2016 0:30,32,8,9.75
4/7/2016 0:30,32,24,12
4/7/2016 0:30,8,4,22.5
4/7/2016 0:30,22,22,27.19
4/7/2016 0:30,8,8,5.75
4/7/2016 0:30,8,8,7.5
4/7/2016 0:30,32,8,7.75
4/7/2016 0:30,32,28,8.5
4/7/2016 0:30,7,7,8.75
4/7/2016 0:30,6,6,4.5
4/7/2016 0:30,8,73,36.75
4/7/2016 0:30,8,28,6.25
4/7/2016 0:30,6,22,11.5
4/7/2016 0:30,76,8,49.5
4/7/2016 0:30,8,6,18.13
4/7/2016 0:30,77,23,26.4
4/7/2016 0:30,32,32,8.25
4/7/2016 0:30,32,8,10.75
4/7/2016 0:30,8,32,11.25
4/7/2016 0:30,34,60,7.25
4/7/2016 0:30,76,9,28.5
4/7/2016 0:30,22,24,8.5
4/7/2016 0:30,6,7,6.75
4/7/2016 0:30,32,8,10
4/7/2016 0:30,8,8,4
4/7/2016 0:30,24,24,3.25
4/7/2016 0:30,32,1,30.19
4/7/2016 0:30,6,3,10
4/7/2016 0:30,76,8,56.06
4/7/2016 0:30,3,4,6.25
4/7/2016 0:30,32,32,4.5
4/7/2016 0:30,32,8,5.5
4/7/2016 0:30,7,22,13.75
4/7/2016 0:30,8,8,6.5
4/7/2016 0:30,24,24,5.25
4/7/2016 0:30,16,15,17.25
4/7/2016 0:30,24,22,4.75
4/7/2016 0:30,28,32,11.75
4/7/2016 0:30,32,1,31.75
4/7/2016 0:30,24,24,4.75
4/7/2016 0:30,8,32,10
4/7/2016 0:30,24,8,12.75
4/7/2016 0:30,22,8,14.75
4/7/2016 0:30,7,8,12
4/7/2016 0:30,28,6,12
4/7/2016 0:30,6,6,6.5
4/7/2016 0:30,6,6,7
4/7/2016 0:30,8,8,6.25
4/7/2016 0:30,8,7,9.75
4/7/2016 0:30,24,24,4.5
4/7/2016 0:30,17,15,7.25
4/7/2016 0:30,8,8,6.75
4/7/2016 0:30,8,8,4.5
4/7/2016 0:30,8,43,27.5
4/7/2016 0:30,32,6,23.4
4/7/2016 0:30,76,10,20.41
4/7/2016 0:30,28,8,10.5
4/7/2016 0:30,28,28,6.25
4/7/2016 0:30,28,8,11.5
4/7/2016 0:30,8,8,5.75
4/7/2016 0:30,28,28,4.5
4/7/2016 0:30,8,32,7.75
4/7/2016 0:30,5,5,13.75
4/7/2016 0:30,8,24,7.75
4/7/2016 0:30,8,8,7
4/7/2016 0:30,3,3,6.5
4/7/2016 0:30,3,23,21.5
4/7/2016 0:30,24,23,12.08
4/7/2016 0:30,22,65,34.5
4/7/2016 0:30,32,32,6.75
4/7/2016 0:30,32,6,17.5
4/7/2016 0:30,24,30,15.5
4/7/2016 0:30,76,16,40.5
4/7/2016 0:30,56,24,43.2
4/7/2016 0:30,8,76,3.25
4/7/2016 0:30,28,8,14.7
4/7/2016 0:30,76,7,52.5
4/7/2016 0:30,8,32,7.75
4/7/2016 0:30,28,6,22.81
4/7/2016 0:30,8,24,9.75
4/7/2016 0:30,7,7,3.25
4/7/2016 0:30,76,7,46
4/7/2016 0:30,7,7,7.75
4/7/2016 0:30,8,6,23.58
4/7/2016 0:30,6,16,12
4/7/2016 0:30,76,8,57.9
4/7/2016 0:30,22,28,10.75
4/7/2016 0:30,6,7,5.25
4/7/2016 0:30,8,24,11.5
4/7/2016 0:30,8,24,8.25
4/7/2016 0:30,24,24,5.25
4/7/2016 0:30,8,7,20.31
4/7/2016 0:30,8,8,10
4/7/2016 0:30,8,8,9
4/7/2016 0:30,8,32,9.75
4/7/2016 0:30,8,6,9.75
4/7/2016 0:30,7,32,21.45
4/7/2016 0:30,24,22,5.75
4/7/2016 0:30,32,6,18.75
4/7/2016 0:30,28,24,17
4/7/2016 0:30,24,8,74.25
4/7/2016 0:30,76,7,45.75
4/7/2016 0:30,76,16,32.25
4/7/2016 0:30,6,3,11.25
4/7/2016 0:30,6,1,22.5
4/7/2016 0:30,56,35,34.5
4/7/2016 0:30,7,6,11.5
4/7/2016 0:30,8,32,9.5
4/7/2016 0:30,32,32,4
4/7/2016 0:30,24,8,7.5
4/7/2016 0:30,32,8,7.5
4/7/2016 0:30,3,3,5.75
4/7/2016 0:30,7,33,23.5
4/7/2016 0:30,8,32,6.75
4/7/2016 0:30,6,1,17
4/7/2016 0:30,24,24,7
4/7/2016 0:30,32,32,8.5
4/7/2016 0:30,32,8,10.25
4/7/2016 0:30,33,8,13.75
4/7/2016 0:30,8,8,9
4/7/2016 0:30,8,32,12.5
4/7/2016 0:30,76,20,40
4/7/2016 0:30,32,32,8.25
4/7/2016 0:30,24,8,10.25
4/7/2016 0:30,32,24,8
4/7/2016 0:30,8,66,42
4/7/2016 0:30,7,8,8
4/7/2016 0:30,8,8,6.75
4/7/2016 0:30,6,21,12.75
4/7/2016 0:30,32,6,20.7
4/7/2016 0:30,8,24,13.25
4/7/2016 0:30,8,1,22.5
4/7/2016 0:30,31,56,17.25
4/7/2016 0:30,8,28,6.5
4/7/2016 0:30,32,8,7.25
4/7/2016 0:30,28,8,12.6
4/7/2016 0:30,32,8,11.5
4/7/2016 0:30,32,8,5.5
4/7/2016 0:30,24,16,18
4/7/2016 0:30,28,32,9.25
4/7/2016 0:30,16,15,10.5
4/7/2016 0:30,28,28,3.25
4/7/2016 0:30,32,22,14.75
4/7/2016 0:30,28,28,11.5
4/7/2016 0:30,28,32,13.75
4/7/2016 0:30,22,6,13
4/7/2016 0:30,7,3,16.2
4/7/2016 0:30,32,8,8.5
4/7/2016 0:30,32,8,7.75
4/7/2016 0:30,56,32,39.3
4/7/2016 0:30,28,8,11.75
4/7/2016 0:30,24,24,4
4/7/2016 0:30,32,77,26.25
4/7/2016 0:30,28,8,13
4/7/2016 0:30,6,77,14.75
4/7/2016 0:30,4,6,6.5
4/7/2016 0:30,32,7,15.3
4/7/2016 0:30,8,8,6.25
4/7/2016 0:30,32,6,18
4/7/2016 0:30,32,22,19.2
4/7/2016 0:30,32,33,105.75
4/7/2016 0:30,22,7,10
4/7/2016 0:30,6,4,11.75
4/7/2016 0:30,8,7,12
4/7/2016 0:30,8,8,9.5
4/7/2016 0:30,4,24,17.1
4/7/2016 0:30,8,24,9.75
4/7/2016 0:30,8,32,7
4/7/2016 0:30,28,7,31.5
4/7/2016 0:30,8,32,8.25
4/7/2016 0:30,8,8,5
4/7/2016 0:30,8,31,21.25
4/7/2016 0:30,8,8,5.25
4/7/2016 0:30,32,28,11.5
4/7/2016 0:30,28,8,11.5
4/7/2016 0:30,76,22,43.25
4/7/2016 0:30,6,3,8
4/7/2016 0:30,32,6,18.6
4/7/2016 0:30,28,24,10
4/7/2016 0:30,32,6,16
4/7/2016 0:30,32,8,10.5
4/7/2016 0:30,8,32,8.75
4/7/2016 0:30,32,8,8
4/7/2016 0:30,8,7,19.8
4/7/2016 0:30,77,77,7
4/7/2016 0:30,28,33,17.5
4/7/2016 0:30,32,8,7
4/7/2016 0:30,8,32,6.25
4/7/2016 0:30,3,32,23.25
4/7/2016 0:30,32,28,9.25
4/7/2016 0:30,28,22,14.25
4/7/2016 0:30,24,24,7
4/7/2016 0:30,28,22,18.1
4/7/2016 0:30,24,24,5
4/7/2016 0:30,32,24,8.75
4/7/2016 0:30,8,32,7.5
4/7/2016 0:30,6,6,13.5
4/7/2016 0:30,28,22,12
4/7/2016 0:30,32,28,10.25
4/7/2016 0:30,8,31,17.7
4/7/2016 0:30,8,8,7.5
4/7/2016 0:30,6,2,18.75
4/7/2016 0:30,8,6,15
4/7/2016 0:30,8,6,19.8
4/7/2016 0:30,8,15,23.25
4/7/2016 0:30,28,32,13
4/7/2016 0:30,7,6,6.5
4/7/2016 0:30,8,7,9
4/7/2016 0:30,8,41,23.5
4/7/2016 0:30,28,8,16
4/7/2016 0:30,24,14,18.9
4/7/2016 0:30,32,8,11.25
4/7/2016 0:30,24,16,17.8
4/7/2016 0:30,8,8,9.5
4/7/2016 0:30,8,6,15
4/7/2016 0:30,24,20,17.5
4/7/2016 0:30,8,28,8.5
4/7/2016 0:30,28,8,8.5
4/7/2016 0:30,32,8,8.25
4/7/2016 0:30,32,8,7.75
4/7/2016 0:30,33,28,9.25
4/7/2016 0:30,8,77,17.5
4/7/2016 0:30,7,32,18.9
4/7/2016 0:30,7,3,15.5
4/7/2016 0:30,8,8,10.75
4/7/2016 0:30,32,8,8.75
4/7/2016 0:30,28,26,12.25
4/7/2016 0:30,28,8,14
4/7/2016 0:30,15,15,4.25
4/7/2016 0:30,24,28,6.5
4/7/2016 0:30,76,8,57.5
4/7/2016 0:30,2,2,3.25
4/7/2016 0:30,77,3,7.75
4/7/2016 0:30,8,6,17.5
4/7/2016 0:30,76,76,7.75
4/7/2016 0:30,6,5,5.75
4/7/2016 0:30,28,15,29.75
4/7/2016 0:30,32,16,29.7
4/7/2016 0:30,8,32,5.25
4/7/2016 0:30,8,8,4.5
4/7/2016 0:30,32,8,7.25
4/7/2016 0:30,33,8,11.75
4/7/2016 0:30,32,5,20.1
4/7/2016 0:30,8,8,7.5
4/7/2016 0:30,28,32,7.5
4/7/2016 0:30,8,8,7.25
4/7/2016 0:30,8,28,4.25
4/7/2016 0:30,28,24,12.5
4/7/2016 0:30,56,32,31.25
4/7/2016 0:30,56,8,45
4/7/2016 0:30,8,6,15
4/7/2016 0:30,24,22,7.5
4/7/2016 0:30,3,77,7.5
4/7/2016 0:30,8,22,18.4
4/7/2016 0:30,28,24,8
4/7/2016 0:30,16,16,8.25
4/7/2016 0:30,32,34,9.5
4/7/2016 0:30,76,8,56.1
4/7/2016 0:30,34,22,24
4/7/2016 0:30,8,32,5
4/7/2016 0:30,28,8,15.6
4/7/2016 0:30,8,32,8.25
4/7/2016 0:30,8,28,19.5
4/7/2016 0:30,77,4,6.25
4/7/2016 0:30,77,6,11.75
4/7/2016 0:30,8,32,4.75
4/7/2016 0:30,32,28,7.5
4/7/2016 0:30,28,8,12.75
4/7/2016 0:30,39,67,18.25
4/7/2016 0:30,76,8,50.75
4/7/2016 0:30,1,77,21.5
4/7/2016 0:30,8,8,7
4/7/2016 0:30,7,8,7.25
4/7/2016 0:30,77,1,9.25
4/7/2016 0:30,28,8,10.5
4/7/2016 0:30,29,31,14.25
4/7/2016 0:30,56,8,40.75
4/7/2016 0:30,32,8,5.75
4/7/2016 0:30,32,8,10.25
4/7/2016 0:30,6,24,13
4/7/2016 0:30,32,24,13.25
4/7/2016 0:30,32,4,24.25
4/7/2016 0:30,4,13,8.25
4/7/2016 0:30,7,32,13.95
4/7/2016 0:30,56,7,45
4/7/2016 0:30,7,31,19.75
4/7/2016 0:30,24,5,14.7
4/7/2016 0:30,8,41,30
4/7/2016 0:30,32,33,7.5
4/7/2016 0:30,28,6,25.3
4/7/2016 0:30,32,21,21.55
4/7/2016 0:30,8,6,15
4/7/2016 0:30,8,24,9.5
4/7/2016 0:30,32,7,13.5
4/7/2016 0:30,8,76,51.6
4/7/2016 0:30,8,24,14
4/7/2016 0:30,8,19,21.75
4/7/2016 0:30,28,32,9.5
4/7/2016 0:30,22,21,10
4/7/2016 0:30,6,6,5.25
4/7/2016 0:30,6,6,6.5
4/7/2016 0:30,6,6,6.25
4/7/2016 0:30,8,7,8.25
4/7/2016 0:30,34,42,18.69
4/7/2016 0:30,76,33,53
4/7/2016 0:30,3,77,10.25
4/7/2016 0:30,76,77,45.14
4/7/2016 0:30,28,22,19.8
4/7/2016 0:30,24,8,14.38
4/7/2016 0:30,6,3,9
4/7/2016 0:30,76,7,48.1
4/7/2016 0:30,3,24,19.5
4/7/2016 0:30,2,2,7
4/7/2016 0:30,32,8,9.5
4/7/2016 0:30,3,3,3.25
4/7/2016 0:30,8,8,9
